filename,duration,transcription
bellingcat-tool/amazonfinds/media/7052122417967189295.mp4,12," I didn't want my earpods turning into this, so I got this cleaning pen to keep them nice and clean. This all-in-one gadget has everything you need to remove earwax and gunk from your earbuds and charging case. Now there's no excuse to keep your headphones squeaky clean."
bellingcat-tool/amazonfinds/media/6936202068596149509.mp4,25, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/6807776724563070213.mp4,11, I've never taken a tampon out without going... Ugh...
bellingcat-tool/amazonfinds/media/7128762451859885358.mp4,56, Joe's
bellingcat-tool/amazonfinds/media/6943311188855934214.mp4,34," Things that shouldn't be on Amazon and yet they are! This super scammy green mask stick. Step one, damp face. I'm ready. I want a new face, mamae! Let the countdown begin. All I have to do is wait 10 minutes. Oh my god, I'm starting to feel something like incredibly stupid that I just put a bunch of good delicious chia seeds on my face for the sake of this TikTok. Also, just buy the real one."
bellingcat-tool/amazonfinds/media/6972716689829989638.mp4,26," Amazon travel gadgets you didn't know you needed. Y'all this inflatable chair pulls out into a twin sized air blow-up mattress. It's perfect for traveling and makes overnight stays convenient since you can fold it up nicely and save floor space during the day. Next is our Giga Pump. If you don't have one of these you need one. It's a mini cordless and portable air pump that's extremely powerful and can inflate or deflate and vacuum seal the item of your choice in no time. It comes with four attachment nozzles, fits right in the palm of your hand and is waterproof."
bellingcat-tool/amazonfinds/media/6940637658704071942.mp4,14, Tech Drop. This is the Tipsy Tray. A tray designed so that it's almost impossible to spill anything on it. It works so well you can even do this with it. It can also be carried with one hand so you don't need to worry about opening doors. It looks like magic but it's just physics.
bellingcat-tool/amazonfinds/media/7141196963357150506.mp4,14,
bellingcat-tool/amazonfinds/media/6824446831930526981.mp4,9, You can twerk while then I split. You a-rackin' up the... Ah shit! You're here! Haha! You look so pretty!
bellingcat-tool/amazonfinds/media/6947696970345549061.mp4,32, So I've been seeing a lot of TikToks about this foot mask that basically makes your whole foot peel off and I want to see how well it actually works so I found it on Amazon and bought one to test. This is what my feet look like before and as you can see there's a bit of dry skin on my toe and heel. I started by soaking my feet for 15 minutes and then I put the booties on and secured them with socks and then chilled for 90 minutes. It took about four days before anything happened and I was a little underwhelmed at first but it just got worse and worse until my foot was literally like a snake shedding its skin. I even had to bring in a pair of scissors to cut off the flappy bits with. After a crazy amount of skin had come off I was left with really soft feet so I definitely recommend it and I'm glad I tested it out.
bellingcat-tool/amazonfinds/media/6822742622893903110.mp4,18," Random things from Amazon that just make sense. Battery operated head massager is so nice in the shower and promotes hair growth. This water bottle I drink all day, it reminds me when to fill up my water. Love this ice roller on my skin, especially after a night of salty food. A cooker makes the perfect soft boiled eggs in under six minutes. This light box makes the perfect night sky."
bellingcat-tool/amazonfinds/media/7116836968708738309.mp4,5, Just close your eyes
bellingcat-tool/amazonfinds/media/6963112003816738053.mp4,10, This is your sign to thread hair tinsel into your hair.
bellingcat-tool/amazonfinds/media/7276229316957031722.mp4,7," I know the influence, I know the impact, and I know the vibes. And the girlies love the vibes. And that's just what it's about."
bellingcat-tool/amazonfinds/media/6872863316188990726.mp4,15, This is the best investment ever. Plug underneath there. So you can charge your phone. Cup holder. Cute little add-ons. Fan. Night light. Yes.
bellingcat-tool/amazonfinds/media/7187945724452097323.mp4,75," I only bought this alarm clock because of how pretty and aesthetic it looked in the Amazon pictures So set it up with me. We got the stand the USB you're gonna need a USB block for the actual clock It's like a mirror clock, but like you can see where the time is. It's So cute. It has this little film on it But I'm not gonna take it off until I put the stand on it and I set it up so I don't get it Zerny I don't know How do you put the stand on? Why am I actually struggling? Am I gonna read the instructions? Oh my god You know the instructions don't say how to put the stand on because it's honestly common sense and I can't figure it out It's amazing. I popped one side in So I think i'm doing this right but I'm so annoying with that word. I think I already know where I want to put it. Hold on When spikes lie, it's like electricity I'm not you die. Why is this plug loosey goosey right now, bro? This is what she looks like. Let's take the little plastic thing off Not me with the aesthetic shots take a shot every time I say aesthetic and Let me see you at the end of the video because you will be blacked out She looks so pretty but how the fuck do you set the time on this? Can you set the time on my clock, please? Jk. I figured it out because then she's done. Oh look Oh my"
bellingcat-tool/amazonfinds/media/7148818559223794986.mp4,30, I week the It talked I P Thanks for watching!
